path,label,conf
.\data\train\subject-3\fall\3_left_falls\frame008.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame009.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame010.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame011.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame012.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame013.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame014.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame015.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame016.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame017.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame018.jpg,1,0.2515846490859985
.\data\train\subject-3\fall\3_left_falls\frame019.jpg,1,0.3482386469841003
.\data\train\subject-3\fall\3_left_falls\frame020.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame021.jpg,0,0.0
.\data\train\subject-3\fall\3_left_falls\frame022.jpg,1,0.3450096249580383
.\data\train\subject-3\fall\3_left_falls\frame023.jpg,1,0.4075108766555786
.\data\train\subject-3\fall\3_left_falls\frame024.jpg,1,0.4772456586360931
.\data\train\subject-3\fall\3_left_falls\frame025.jpg,1,0.4750843942165375
.\data\train\subject-3\fall\3_left_falls\frame026.jpg,1,0.5843803882598877
.\data\train\subject-3\fall\3_left_falls\frame027.jpg,1,0.5520009994506836
.\data\train\subject-3\fall\3_left_falls\frame028.jpg,1,0.5921726822853088
.\data\train\subject-3\fall\3_left_falls\frame029.jpg,1,0.5897400975227356
.\data\train\subject-3\fall\3_left_falls\frame030.jpg,1,0.5833063721656799
.\data\train\subject-3\fall\3_left_falls\frame031.jpg,1,0.5908751487731934
.\data\train\subject-3\fall\3_left_falls\frame032.jpg,1,0.6337791681289673
.\data\train\subject-3\fall\3_left_falls\frame033.jpg,1,0.658897340297699
.\data\train\subject-3\fall\3_left_falls\frame034.jpg,1,0.5478147864341736
.\data\train\subject-3\fall\3_left_falls\frame035.jpg,1,0.5838623046875
.\data\train\subject-3\fall\3_left_falls\frame036.jpg,1,0.5355861186981201
.\data\train\subject-3\fall\3_left_falls\frame037.jpg,1,0.5103272795677185
.\data\train\subject-3\fall\3_left_falls\frame038.jpg,1,0.5650908946990967
.\data\train\subject-3\fall\3_left_falls\frame039.jpg,1,0.5462948083877563
.\data\train\subject-3\fall\3_left_falls\frame040.jpg,1,0.4791046679019928
.\data\train\subject-3\fall\3_left_falls\frame041.jpg,1,0.5224540829658508
.\data\train\subject-3\fall\3_left_falls\frame042.jpg,1,0.4980051517486572
.\data\train\subject-3\fall\3_left_falls\frame043.jpg,1,0.492834210395813
.\data\train\subject-3\fall\3_left_falls\frame044.jpg,1,0.5045441389083862
.\data\train\subject-3\fall\3_left_falls\frame045.jpg,1,0.5271089673042297
.\data\train\subject-3\fall\3_left_falls\frame046.jpg,1,0.5435214638710022
.\data\train\subject-3\fall\3_left_falls\frame047.jpg,1,0.5662630796432495
.\data\train\subject-3\fall\3_left_falls\frame048.jpg,1,0.5359318852424622
.\data\train\subject-3\fall\3_left_falls\frame049.jpg,1,0.5267234444618225
.\data\train\subject-3\fall\3_left_falls\frame050.jpg,1,0.53954017162323
.\data\train\subject-3\fall\3_left_falls\frame051.jpg,1,0.5268244743347168
.\data\train\subject-3\fall\3_left_falls\frame052.jpg,1,0.5082806944847107
.\data\train\subject-3\fall\3_left_falls\frame053.jpg,1,0.5096800923347473
.\data\train\subject-3\fall\3_left_falls\frame054.jpg,1,0.4869685471057892
.\data\train\subject-3\fall\3_left_falls\frame055.jpg,1,0.4786100685596466
.\data\train\subject-3\fall\3_left_falls\frame056.jpg,1,0.4975578784942627
.\data\train\subject-3\fall\3_left_falls\frame057.jpg,1,0.5312729477882385
.\data\train\subject-3\fall\3_left_falls\frame058.jpg,1,0.5643339157104492
.\data\train\subject-3\fall\3_left_falls\frame059.jpg,1,0.5465271472930908
.\data\train\subject-3\fall\3_left_falls\frame060.jpg,1,0.489014595746994
.\data\train\subject-3\fall\3_left_falls\frame061.jpg,1,0.4835065305233001
.\data\train\subject-3\fall\3_left_falls\frame062.jpg,1,0.4564055502414703
.\data\train\subject-3\fall\3_left_falls\frame063.jpg,1,0.5042594075202942
.\data\train\subject-3\fall\3_left_falls\frame064.jpg,1,0.5390589833259583
.\data\train\subject-3\fall\3_left_falls\frame065.jpg,1,0.5309888124465942
.\data\train\subject-3\fall\3_left_falls\frame066.jpg,1,0.5676756501197815
.\data\train\subject-3\fall\3_left_falls\frame067.jpg,1,0.5687423348426819
.\data\train\subject-3\fall\3_right_falls\frame001.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame002.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame003.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame004.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame005.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame006.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame007.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame008.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame009.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame010.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame011.jpg,1,0.5486035346984863
.\data\train\subject-3\fall\3_right_falls\frame012.jpg,0,0.0
.\data\train\subject-3\fall\3_right_falls\frame013.jpg,1,0.5742073655128479
.\data\train\subject-3\fall\3_right_falls\frame014.jpg,1,0.7451022267341614
.\data\train\subject-3\fall\3_right_falls\frame015.jpg,1,0.782155454158783
.\data\train\subject-3\fall\3_right_falls\frame016.jpg,1,0.8381466269493103
.\data\train\subject-3\fall\3_right_falls\frame017.jpg,1,0.8134920001029968
.\data\train\subject-3\fall\3_right_falls\frame018.jpg,1,0.8244317770004272
.\data\train\subject-3\fall\3_right_falls\frame019.jpg,1,0.8141931295394897
.\data\train\subject-3\fall\3_right_falls\frame020.jpg,1,0.8130888342857361
.\data\train\subject-3\fall\3_right_falls\frame021.jpg,1,0.5757729411125183
.\data\train\subject-3\fall\3_right_falls\frame022.jpg,1,0.6883224844932556
.\data\train\subject-3\fall\3_right_falls\frame023.jpg,1,0.8324019312858582
.\data\train\subject-3\fall\3_right_falls\frame024.jpg,1,0.8307075500488281
.\data\train\subject-3\fall\3_right_falls\frame025.jpg,1,0.8309097290039062
.\data\train\subject-3\fall\3_right_falls\frame026.jpg,1,0.8290618062019348
.\data\train\subject-3\fall\3_right_falls\frame027.jpg,1,0.8278916478157043
.\data\train\subject-3\fall\3_right_falls\frame028.jpg,1,0.8599691987037659
.\data\train\subject-3\fall\3_right_falls\frame029.jpg,1,0.860863983631134
.\data\train\subject-3\fall\3_right_falls\frame030.jpg,1,0.8564978241920471
.\data\train\subject-3\fall\3_right_falls\frame031.jpg,1,0.8611968159675598
.\data\train\subject-3\fall\3_right_falls\frame032.jpg,1,0.8612040281295776
.\data\train\subject-3\fall\3_right_falls\frame033.jpg,1,0.8665258288383484
.\data\train\subject-3\fall\3_right_falls\frame034.jpg,1,0.858618974685669
.\data\train\subject-3\fall\3_right_falls\frame035.jpg,1,0.8566575050354004
.\data\train\subject-3\fall\3_right_falls\frame036.jpg,1,0.8561529517173767
.\data\train\subject-3\fall\3_right_falls\frame037.jpg,1,0.8522592782974243
.\data\train\subject-3\fall\3_right_falls\frame038.jpg,1,0.8489351272583008
.\data\train\subject-3\fall\3_right_falls\frame039.jpg,1,0.8488578200340271
.\data\train\subject-3\fall\3_right_falls\frame040.jpg,1,0.8502549529075623
.\data\train\subject-3\fall\3_right_falls\frame041.jpg,1,0.8481125235557556
.\data\train\subject-3\fall\3_right_falls\frame042.jpg,1,0.846386730670929
.\data\train\subject-3\fall\3_right_falls\frame043.jpg,1,0.8473209738731384
.\data\train\subject-3\fall\3_right_falls\frame044.jpg,1,0.8501013517379761
.\data\train\subject-3\fall\3_right_falls\frame045.jpg,1,0.8510149717330933
.\data\train\subject-3\fall\3_right_falls\frame046.jpg,1,0.8498713970184326
.\data\train\subject-3\fall\3_right_falls\frame047.jpg,1,0.8510628342628479
.\data\train\subject-3\fall\3_right_falls\frame048.jpg,1,0.8530882000923157
.\data\train\subject-3\fall\3_right_falls\frame049.jpg,1,0.8537253737449646
.\data\train\subject-3\fall\3_right_falls\frame050.jpg,1,0.8550978899002075
.\data\train\subject-3\fall\3_right_falls\frame051.jpg,1,0.8553111553192139
.\data\train\subject-3\fall\3_right_falls\frame052.jpg,1,0.8550758361816406
.\data\train\subject-3\fall\3_right_falls\frame053.jpg,1,0.8537178635597229
.\data\train\subject-3\fall\3_right_falls\frame054.jpg,1,0.8555434942245483
.\data\train\subject-3\fall\3_right_falls\frame055.jpg,1,0.8566175103187561
.\data\train\subject-3\fall\3_right_falls\frame056.jpg,1,0.8542701005935669
.\data\train\subject-3\fall\3_right_falls\frame057.jpg,1,0.8542391657829285
.\data\train\subject-3\fall\3_right_falls\frame058.jpg,1,0.8554791808128357
.\data\train\subject-3\fall\3_right_falls\frame059.jpg,1,0.8553681373596191
.\data\train\subject-3\fall\3_right_falls\frame060.jpg,1,0.8570640087127686
.\data\train\subject-3\fall\3_right_falls\frame061.jpg,1,0.8569329977035522
.\data\train\subject-3\fall\3_right_falls\frame062.jpg,1,0.8562937378883362
.\data\train\subject-3\fall\3_right_falls\frame063.jpg,1,0.8577693104743958
.\data\train\subject-3\fall\3_right_falls\frame064.jpg,1,0.8560739755630493
.\data\train\subject-3\fall\3_right_falls\frame065.jpg,1,0.8539502620697021
.\data\train\subject-3\fall\3_right_falls\frame066.jpg,1,0.8475945591926575
.\data\train\subject-3\fall\3_right_falls\frame067.jpg,1,0.8480746150016785
.\data\train\subject-3\fall\3_right_falls\frame068.jpg,1,0.8487561941146851
.\data\train\subject-3\fall\3_right_falls\frame069.jpg,1,0.8464170098304749
.\data\train\subject-3\fall\3_right_falls\frame070.jpg,1,0.8465949296951294
.\data\train\subject-3\fall\3_right_falls\frame071.jpg,1,0.8469163179397583
.\data\train\subject-3\fall\3_right_falls\frame072.jpg,1,0.8470930457115173
.\data\train\subject-3\fall\3_right_falls\frame073.jpg,1,0.8441318869590759
.\data\train\subject-3\fall\3_right_falls\frame074.jpg,1,0.847233235836029
.\data\train\subject-3\fall\3_right_falls\frame075.jpg,1,0.8499508500099182
.\data\train\subject-3\fall\3_right_falls\frame076.jpg,1,0.8483479022979736
.\data\train\subject-3\fall\3_right_falls\frame077.jpg,1,0.8516970872879028
.\data\train\subject-3\fall\3_right_falls\frame078.jpg,1,0.8475949168205261
.\data\train\subject-3\fall\3_right_falls\frame079.jpg,1,0.8509531021118164
.\data\train\subject-3\fall\3_right_falls\frame080.jpg,1,0.8437954187393188
.\data\train\subject-3\fall\3_right_falls\frame081.jpg,1,0.8459972143173218
.\data\train\subject-3\fall\3_right_falls\frame082.jpg,1,0.8456115126609802
.\data\train\subject-3\fall\3_right_falls\frame083.jpg,1,0.850347638130188
.\data\train\subject-3\fall\3_right_falls\frame084.jpg,1,0.8490549921989441
.\data\train\subject-3\fall\3_right_falls\frame085.jpg,1,0.8499712944030762
.\data\train\subject-3\fall\3_right_falls\frame086.jpg,1,0.8456516265869141
.\data\train\subject-3\fall\3_sitting_falls\frame001.jpg,1,0.292832612991333
.\data\train\subject-3\fall\3_sitting_falls\frame002.jpg,0,0.0
.\data\train\subject-3\fall\3_sitting_falls\frame003.jpg,1,0.2864165008068084
.\data\train\subject-3\fall\3_sitting_falls\frame004.jpg,0,0.0
.\data\train\subject-3\fall\3_sitting_falls\frame005.jpg,1,0.3644447922706604
.\data\train\subject-3\fall\3_sitting_falls\frame006.jpg,0,0.0
.\data\train\subject-3\fall\3_sitting_falls\frame007.jpg,1,0.5678691267967224
.\data\train\subject-3\fall\3_sitting_falls\frame008.jpg,1,0.6069571375846863
.\data\train\subject-3\fall\3_sitting_falls\frame009.jpg,1,0.6883296370506287
.\data\train\subject-3\fall\3_sitting_falls\frame010.jpg,1,0.7744824290275574
.\data\train\subject-3\fall\3_sitting_falls\frame011.jpg,1,0.8203280568122864
.\data\train\subject-3\fall\3_sitting_falls\frame012.jpg,1,0.8603357076644897
.\data\train\subject-3\fall\3_sitting_falls\frame013.jpg,1,0.86468106508255
.\data\train\subject-3\fall\3_sitting_falls\frame014.jpg,1,0.8617184162139893
.\data\train\subject-3\fall\3_sitting_falls\frame015.jpg,1,0.7475634813308716
.\data\train\subject-3\fall\3_sitting_falls\frame016.jpg,1,0.8256970643997192
.\data\train\subject-3\fall\3_sitting_falls\frame017.jpg,1,0.7902032732963562
.\data\train\subject-3\fall\3_sitting_falls\frame018.jpg,1,0.827805757522583
.\data\train\subject-3\fall\3_sitting_falls\frame019.jpg,1,0.832745373249054
.\data\train\subject-3\fall\3_sitting_falls\frame020.jpg,1,0.7916003465652466
.\data\train\subject-3\fall\3_sitting_falls\frame021.jpg,1,0.728205680847168
.\data\train\subject-3\fall\3_sitting_falls\frame022.jpg,1,0.8114243745803833
.\data\train\subject-3\fall\3_sitting_falls\frame023.jpg,1,0.8209162354469299
.\data\train\subject-3\fall\3_sitting_falls\frame024.jpg,1,0.8345274925231934
.\data\train\subject-3\fall\3_sitting_falls\frame025.jpg,1,0.8272413611412048
.\data\train\subject-3\fall\3_sitting_falls\frame026.jpg,1,0.8225754499435425
.\data\train\subject-3\fall\3_sitting_falls\frame027.jpg,1,0.8252080082893372
.\data\train\subject-3\fall\3_sitting_falls\frame028.jpg,1,0.8506171703338623
.\data\train\subject-3\fall\3_sitting_falls\frame029.jpg,1,0.835729718208313
.\data\train\subject-3\fall\3_sitting_falls\frame030.jpg,1,0.822126567363739
.\data\train\subject-3\fall\3_sitting_falls\frame031.jpg,1,0.8229093551635742
.\data\train\subject-3\fall\3_sitting_falls\frame032.jpg,1,0.8269037008285522
.\data\train\subject-3\fall\3_sitting_falls\frame033.jpg,1,0.8307713270187378
.\data\train\subject-3\fall\3_sitting_falls\frame034.jpg,1,0.8343136310577393
.\data\train\subject-3\fall\3_sitting_falls\frame035.jpg,1,0.8341821432113647
.\data\train\subject-3\fall\3_sitting_falls\frame036.jpg,1,0.8364927172660828
.\data\train\subject-3\fall\3_sitting_falls\frame037.jpg,1,0.8407644033432007
.\data\train\subject-3\fall\3_sitting_falls\frame038.jpg,1,0.8371867537498474
.\data\train\subject-3\fall\3_sitting_falls\frame039.jpg,1,0.8391566872596741
.\data\train\subject-3\fall\3_sitting_falls\frame040.jpg,1,0.8378121852874756
.\data\train\subject-3\fall\3_sitting_falls\frame041.jpg,1,0.8367008566856384
.\data\train\subject-3\fall\3_sitting_falls\frame042.jpg,1,0.8412885665893555
.\data\train\subject-3\fall\3_sitting_falls\frame043.jpg,1,0.8403348326683044
.\data\train\subject-3\fall\3_sitting_falls\frame044.jpg,1,0.8469721078872681
.\data\train\subject-3\fall\3_sitting_falls\frame045.jpg,1,0.8419580459594727
.\data\train\subject-3\fall\3_sitting_falls\frame046.jpg,1,0.8431442379951477
.\data\train\subject-3\fall\3_sitting_falls\frame047.jpg,1,0.8444666862487793
.\data\train\subject-3\fall\3_sitting_falls\frame048.jpg,1,0.8418444395065308
.\data\train\subject-3\fall\3_sitting_falls\frame049.jpg,1,0.8419243097305298
.\data\train\subject-3\fall\3_sitting_falls\frame050.jpg,1,0.8414620161056519
.\data\train\subject-3\fall\3_sitting_falls\frame051.jpg,1,0.837791919708252
.\data\train\subject-3\fall\3_sitting_falls\frame052.jpg,1,0.8332643508911133
.\data\train\subject-3\fall\3_sitting_falls\frame053.jpg,1,0.8364219069480896
.\data\train\subject-3\fall\3_sitting_falls\frame054.jpg,1,0.8337279558181763
.\data\train\subject-3\fall\3_sitting_falls\frame055.jpg,1,0.8349507451057434
.\data\train\subject-3\fall\3_sitting_falls\frame056.jpg,1,0.8332119584083557
.\data\train\subject-3\fall\3_sitting_falls\frame057.jpg,1,0.8346710801124573
.\data\train\subject-3\fall\3_sitting_falls\frame058.jpg,1,0.8338296413421631
.\data\train\subject-3\fall\3_sitting_falls\frame059.jpg,1,0.8341574668884277
.\data\train\subject-3\fall\3_sitting_falls\frame060.jpg,1,0.8380690813064575
.\data\train\subject-3\fall\3_sitting_falls\frame061.jpg,1,0.8369225859642029
.\data\train\subject-3\fall\3_sitting_falls\frame062.jpg,1,0.8386552333831787
.\data\train\subject-3\fall\3_sitting_falls\frame063.jpg,1,0.8387028574943542
.\data\train\subject-3\fall\3_sitting_falls\frame064.jpg,1,0.837213933467865
.\data\train\subject-3\fall\3_sitting_falls\frame065.jpg,1,0.8361386656761169
.\data\train\subject-3\fall\3_sitting_falls\frame066.jpg,1,0.8405423164367676
.\data\train\subject-3\fall\3_sitting_falls\frame067.jpg,1,0.8408122658729553
.\data\train\subject-3\fall\3_sitting_falls\frame068.jpg,1,0.834509015083313
.\data\train\subject-3\fall\3_sitting_falls\frame069.jpg,1,0.8304346203804016
.\data\train\subject-3\fall\3_sitting_falls\frame070.jpg,1,0.8335110545158386
.\data\train\subject-3\fall\3_sitting_falls\frame071.jpg,1,0.8343477845191956
.\data\train\subject-3\fall\3_sitting_falls\frame072.jpg,1,0.8368440270423889
.\data\train\subject-3\fall\3_sitting_falls\frame073.jpg,1,0.8353291749954224
.\data\train\subject-3\fall\3_sitting_falls\frame074.jpg,1,0.8318644165992737
.\data\train\subject-3\fall\3_sitting_falls\frame075.jpg,1,0.8343551158905029
.\data\train\subject-3\fall\3_sitting_falls\frame076.jpg,1,0.8364781141281128
.\data\train\subject-3\fall\3_sitting_falls\frame077.jpg,1,0.839000403881073
.\data\train\subject-3\fall\3_sitting_falls\frame078.jpg,1,0.8405072689056396
.\data\train\subject-3\fall\3_sitting_falls\frame079.jpg,1,0.8421266674995422
.\data\train\subject-3\fall\3_sitting_falls\frame080.jpg,1,0.8431611061096191
.\data\train\subject-3\fall\3_sitting_falls\frame081.jpg,1,0.8459407091140747
.\data\train\subject-3\fall\3_standing_falls\frame001.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame002.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame003.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame004.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame005.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame006.jpg,1,0.4590036869049072
.\data\train\subject-3\fall\3_standing_falls\frame007.jpg,0,0.0
.\data\train\subject-3\fall\3_standing_falls\frame008.jpg,1,0.5350655317306519
.\data\train\subject-3\fall\3_standing_falls\frame009.jpg,1,0.8276470899581909
.\data\train\subject-3\fall\3_standing_falls\frame010.jpg,1,0.8384837508201599
.\data\train\subject-3\fall\3_standing_falls\frame011.jpg,1,0.8461735844612122
.\data\train\subject-3\fall\3_standing_falls\frame012.jpg,1,0.7109518647193909
.\data\train\subject-3\fall\3_standing_falls\frame013.jpg,1,0.7905540466308594
.\data\train\subject-3\fall\3_standing_falls\frame014.jpg,1,0.805756688117981
.\data\train\subject-3\fall\3_standing_falls\frame015.jpg,1,0.8341245651245117
.\data\train\subject-3\fall\3_standing_falls\frame016.jpg,1,0.8296023607254028
.\data\train\subject-3\fall\3_standing_falls\frame017.jpg,1,0.8336100578308105
.\data\train\subject-3\fall\3_standing_falls\frame018.jpg,1,0.841627836227417
.\data\train\subject-3\fall\3_standing_falls\frame019.jpg,1,0.8542268872261047
.\data\train\subject-3\fall\3_standing_falls\frame020.jpg,1,0.8519759178161621
.\data\train\subject-3\fall\3_standing_falls\frame021.jpg,1,0.8450475335121155
.\data\train\subject-3\fall\3_standing_falls\frame022.jpg,1,0.8356711864471436
.\data\train\subject-3\fall\3_standing_falls\frame023.jpg,1,0.8460233807563782
.\data\train\subject-3\fall\3_standing_falls\frame024.jpg,1,0.848495364189148
.\data\train\subject-3\fall\3_standing_falls\frame025.jpg,1,0.844984233379364
.\data\train\subject-3\fall\3_standing_falls\frame026.jpg,1,0.8408424854278564
.\data\train\subject-3\fall\3_standing_falls\frame027.jpg,1,0.8426842093467712
.\data\train\subject-3\fall\3_standing_falls\frame028.jpg,1,0.8422825932502747
.\data\train\subject-3\fall\3_standing_falls\frame029.jpg,1,0.8399271965026855
.\data\train\subject-3\fall\3_standing_falls\frame030.jpg,1,0.8436363935470581
.\data\train\subject-3\fall\3_standing_falls\frame031.jpg,1,0.8416244983673096
.\data\train\subject-3\fall\3_standing_falls\frame032.jpg,1,0.8420971632003784
.\data\train\subject-3\fall\3_standing_falls\frame033.jpg,1,0.8400631546974182
.\data\train\subject-3\fall\3_standing_falls\frame034.jpg,1,0.8369355201721191
.\data\train\subject-3\fall\3_standing_falls\frame035.jpg,1,0.8385409116744995
.\data\train\subject-3\fall\3_standing_falls\frame036.jpg,1,0.8365956544876099
.\data\train\subject-3\fall\3_standing_falls\frame037.jpg,1,0.8363029956817627
.\data\train\subject-3\fall\3_standing_falls\frame038.jpg,1,0.8376547694206238
.\data\train\subject-3\fall\3_standing_falls\frame039.jpg,1,0.8384342193603516
.\data\train\subject-3\fall\3_standing_falls\frame040.jpg,1,0.8344724178314209
.\data\train\subject-3\fall\3_standing_falls\frame041.jpg,1,0.8299193978309631
.\data\train\subject-3\fall\3_standing_falls\frame042.jpg,1,0.8323496580123901
.\data\train\subject-3\fall\3_standing_falls\frame043.jpg,1,0.8331894278526306
.\data\train\subject-3\fall\3_standing_falls\frame044.jpg,1,0.8321889638900757
.\data\train\subject-3\fall\3_standing_falls\frame045.jpg,1,0.830244779586792
.\data\train\subject-3\fall\3_standing_falls\frame046.jpg,1,0.8337932825088501
.\data\train\subject-3\fall\3_standing_falls\frame047.jpg,1,0.8359740972518921
.\data\train\subject-3\fall\3_standing_falls\frame048.jpg,1,0.8356876969337463
.\data\train\subject-3\fall\3_standing_falls\frame049.jpg,1,0.8357946872711182
.\data\train\subject-3\fall\3_standing_falls\frame050.jpg,1,0.8359509110450745
.\data\train\subject-3\fall\3_standing_falls\frame051.jpg,1,0.8354613184928894
.\data\train\subject-3\fall\3_standing_falls\frame052.jpg,1,0.8322175145149231
.\data\train\subject-3\fall\3_standing_falls\frame053.jpg,1,0.8325626850128174
.\data\train\subject-3\fall\3_standing_falls\frame054.jpg,1,0.8317766189575195
.\data\train\subject-3\fall\3_standing_falls\frame055.jpg,1,0.8308717012405396
.\data\train\subject-3\fall\3_standing_falls\frame056.jpg,1,0.8279191851615906
.\data\train\subject-3\fall\3_standing_falls\frame057.jpg,1,0.8269423842430115
.\data\train\subject-3\fall\3_standing_falls\frame058.jpg,1,0.8275251984596252
.\data\train\subject-3\fall\3_standing_falls\frame059.jpg,1,0.8261440396308899
.\data\train\subject-3\fall\3_standing_falls\frame060.jpg,1,0.8257576823234558
.\data\train\subject-3\fall\3_standing_falls\frame061.jpg,1,0.8281309008598328
.\data\train\subject-3\fall\3_standing_falls\frame062.jpg,1,0.8239901065826416
.\data\train\subject-3\fall\3_standing_falls\frame063.jpg,1,0.8250173330307007
.\data\train\subject-3\fall\3_standing_falls\frame064.jpg,1,0.824658215045929
.\data\train\subject-3\fall\3_standing_falls\frame065.jpg,1,0.8243100643157959
.\data\train\subject-3\fall\3_standing_falls\frame066.jpg,1,0.8257219791412354
.\data\train\subject-3\fall\3_standing_falls\frame067.jpg,1,0.8272473812103271
.\data\train\subject-3\fall\3_standing_falls\frame068.jpg,1,0.8282431960105896
.\data\train\subject-3\fall\3_standing_falls\frame069.jpg,1,0.8241199851036072
.\data\train\subject-3\fall\3_standing_falls\frame070.jpg,1,0.8260666131973267
.\data\train\subject-3\fall\3_standing_falls\frame071.jpg,1,0.8286481499671936
.\data\train\subject-3\fall\3_standing_falls\frame072.jpg,1,0.8266103267669678
.\data\train\subject-3\fall\3_standing_falls\frame073.jpg,1,0.8246802687644958
.\data\train\subject-3\fall\3_standing_falls\frame074.jpg,1,0.8253629803657532
.\data\train\subject-3\fall\3_standing_falls\frame075.jpg,1,0.8273823857307434
.\data\train\subject-3\fall\3_standing_falls\frame076.jpg,1,0.8282501697540283
.\data\train\subject-3\fall\3_standing_falls\frame077.jpg,1,0.8282589316368103
.\data\train\subject-3\fall\3_standing_falls\frame078.jpg,1,0.826069176197052
.\data\train\subject-3\fall\3_standing_falls\frame079.jpg,1,0.8278656601905823
.\data\train\subject-3\fall\3_standing_falls\frame080.jpg,1,0.8256557583808899
.\data\train\subject-3\fall\3_standing_falls\frame081.jpg,1,0.8221279382705688
.\data\train\subject-3\fall\3_standing_falls\frame082.jpg,1,0.8268633484840393
.\data\train\subject-3\fall\3_standing_falls\frame083.jpg,1,0.8256998658180237
.\data\train\subject-3\fall\3_standing_falls\frame084.jpg,1,0.8266531229019165
.\data\train\subject-3\fall\3_standing_falls\frame085.jpg,1,0.8268939852714539
.\data\train\subject-4\fall\4_backward_falls\frame001.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame002.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame003.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame004.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame005.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame006.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame007.jpg,0,0.0
.\data\train\subject-4\fall\4_backward_falls\frame008.jpg,1,0.6205428242683411
.\data\train\subject-4\fall\4_backward_falls\frame009.jpg,1,0.4818781316280365
.\data\train\subject-4\fall\4_backward_falls\frame010.jpg,1,0.510246217250824
.\data\train\subject-4\fall\4_backward_falls\frame011.jpg,1,0.606761634349823
.\data\train\subject-4\fall\4_backward_falls\frame012.jpg,1,0.6757702827453613
.\data\train\subject-4\fall\4_backward_falls\frame013.jpg,1,0.7652601599693298
.\data\train\subject-4\fall\4_backward_falls\frame014.jpg,1,0.7869377136230469
.\data\train\subject-4\fall\4_backward_falls\frame015.jpg,1,0.8507922887802124
.\data\train\subject-4\fall\4_backward_falls\frame016.jpg,1,0.861395001411438
.\data\train\subject-4\fall\4_backward_falls\frame017.jpg,1,0.86711585521698
.\data\train\subject-4\fall\4_backward_falls\frame018.jpg,1,0.8639519810676575
.\data\train\subject-4\fall\4_backward_falls\frame019.jpg,1,0.8609869480133057
.\data\train\subject-4\fall\4_backward_falls\frame020.jpg,1,0.8617702722549438
.\data\train\subject-4\fall\4_backward_falls\frame021.jpg,1,0.844746470451355
.\data\train\subject-4\fall\4_backward_falls\frame022.jpg,1,0.8435400128364563
.\data\train\subject-4\fall\4_backward_falls\frame023.jpg,1,0.848615825176239
.\data\train\subject-4\fall\4_backward_falls\frame024.jpg,1,0.8622426390647888
.\data\train\subject-4\fall\4_backward_falls\frame025.jpg,1,0.8580055832862854
.\data\train\subject-4\fall\4_backward_falls\frame026.jpg,1,0.8593854904174805
.\data\train\subject-4\fall\4_backward_falls\frame027.jpg,1,0.8560317754745483
.\data\train\subject-4\fall\4_backward_falls\frame028.jpg,1,0.85601806640625
.\data\train\subject-4\fall\4_backward_falls\frame029.jpg,1,0.8573248982429504
.\data\train\subject-4\fall\4_backward_falls\frame030.jpg,1,0.8531559109687805
.\data\train\subject-4\fall\4_backward_falls\frame031.jpg,1,0.8573470711708069
.\data\train\subject-4\fall\4_backward_falls\frame032.jpg,1,0.8560634851455688
.\data\train\subject-4\fall\4_backward_falls\frame033.jpg,1,0.854701042175293
.\data\train\subject-4\fall\4_backward_falls\frame034.jpg,1,0.8541994690895081
.\data\train\subject-4\fall\4_backward_falls\frame035.jpg,1,0.860109269618988
.\data\train\subject-4\fall\4_backward_falls\frame036.jpg,1,0.8579520583152771
