path,label,conf,revalidated_manually
.\data\train\subject-3\fall\3_left_falls\frame013.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame014.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame015.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame016.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame017.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame018.jpg,1,0.2515846490859985,1
.\data\train\subject-3\fall\3_left_falls\frame019.jpg,1,0.3482386469841003,1
.\data\train\subject-3\fall\3_left_falls\frame020.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame021.jpg,1,0.0,1
.\data\train\subject-3\fall\3_left_falls\frame022.jpg,1,0.3450096249580383,1
.\data\train\subject-3\fall\3_left_falls\frame023.jpg,1,0.4075108766555786,1
.\data\train\subject-3\fall\3_left_falls\frame024.jpg,1,0.4772456586360931,1
.\data\train\subject-3\fall\3_left_falls\frame025.jpg,1,0.4750843942165375,1
.\data\train\subject-3\fall\3_left_falls\frame026.jpg,1,0.5843803882598877,1
.\data\train\subject-3\fall\3_left_falls\frame027.jpg,1,0.5520009994506836,1
.\data\train\subject-3\fall\3_left_falls\frame028.jpg,1,0.5921726822853088,1
.\data\train\subject-3\fall\3_left_falls\frame029.jpg,1,0.5897400975227356,1
.\data\train\subject-3\fall\3_left_falls\frame030.jpg,1,0.5833063721656799,1
.\data\train\subject-3\fall\3_left_falls\frame031.jpg,1,0.5908751487731934,1
.\data\train\subject-3\fall\3_left_falls\frame032.jpg,1,0.6337791681289673,1
.\data\train\subject-3\fall\3_left_falls\frame033.jpg,1,0.658897340297699,1
.\data\train\subject-3\fall\3_left_falls\frame034.jpg,1,0.5478147864341736,1
.\data\train\subject-3\fall\3_left_falls\frame035.jpg,1,0.5838623046875,1
.\data\train\subject-3\fall\3_left_falls\frame036.jpg,1,0.5355861186981201,1
.\data\train\subject-3\fall\3_left_falls\frame037.jpg,1,0.5103272795677185,1
.\data\train\subject-3\fall\3_left_falls\frame038.jpg,1,0.5650908946990967,1
.\data\train\subject-3\fall\3_left_falls\frame039.jpg,1,0.5462948083877563,1
.\data\train\subject-3\fall\3_left_falls\frame040.jpg,1,0.4791046679019928,1
.\data\train\subject-3\fall\3_left_falls\frame041.jpg,1,0.5224540829658508,1
.\data\train\subject-3\fall\3_left_falls\frame042.jpg,1,0.4980051517486572,1
.\data\train\subject-3\fall\3_left_falls\frame043.jpg,1,0.492834210395813,1
.\data\train\subject-3\fall\3_left_falls\frame044.jpg,1,0.5045441389083862,1
.\data\train\subject-3\fall\3_left_falls\frame045.jpg,1,0.5271089673042297,1
.\data\train\subject-3\fall\3_left_falls\frame046.jpg,1,0.5435214638710022,1
.\data\train\subject-3\fall\3_left_falls\frame047.jpg,1,0.5662630796432495,1
.\data\train\subject-3\fall\3_left_falls\frame048.jpg,1,0.5359318852424622,1
.\data\train\subject-3\fall\3_left_falls\frame049.jpg,1,0.5267234444618225,1
.\data\train\subject-3\fall\3_left_falls\frame050.jpg,1,0.53954017162323,1
.\data\train\subject-3\fall\3_left_falls\frame051.jpg,1,0.5268244743347168,1
.\data\train\subject-3\fall\3_left_falls\frame052.jpg,1,0.5082806944847107,1
.\data\train\subject-3\fall\3_left_falls\frame053.jpg,1,0.5096800923347473,1
.\data\train\subject-3\fall\3_left_falls\frame054.jpg,1,0.4869685471057892,1
.\data\train\subject-3\fall\3_left_falls\frame055.jpg,1,0.4786100685596466,1
.\data\train\subject-3\fall\3_left_falls\frame056.jpg,1,0.4975578784942627,1
.\data\train\subject-3\fall\3_left_falls\frame057.jpg,1,0.5312729477882385,1
.\data\train\subject-3\fall\3_left_falls\frame058.jpg,1,0.5643339157104492,1
.\data\train\subject-3\fall\3_left_falls\frame059.jpg,1,0.5465271472930908,1
.\data\train\subject-3\fall\3_left_falls\frame060.jpg,1,0.489014595746994,1
.\data\train\subject-3\fall\3_left_falls\frame061.jpg,1,0.4835065305233001,1
.\data\train\subject-3\fall\3_left_falls\frame062.jpg,1,0.4564055502414703,1
.\data\train\subject-3\fall\3_left_falls\frame063.jpg,1,0.5042594075202942,1
.\data\train\subject-3\fall\3_left_falls\frame064.jpg,1,0.5390589833259583,1
.\data\train\subject-3\fall\3_left_falls\frame065.jpg,1,0.5309888124465942,1
.\data\train\subject-3\fall\3_left_falls\frame066.jpg,1,0.5676756501197815,1
.\data\train\subject-3\fall\3_left_falls\frame067.jpg,1,0.5687423348426819,1
.\data\train\subject-3\fall\3_right_falls\frame001.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame002.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame003.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame004.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame005.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame006.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame007.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame008.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame009.jpg,0,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame010.jpg,1,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame011.jpg,1,0.5486035346984863,1
.\data\train\subject-3\fall\3_right_falls\frame012.jpg,1,0.0,1
.\data\train\subject-3\fall\3_right_falls\frame013.jpg,1,0.5742073655128479,1
.\data\train\subject-3\fall\3_right_falls\frame014.jpg,1,0.7451022267341614,1
.\data\train\subject-3\fall\3_right_falls\frame015.jpg,1,0.782155454158783,1
.\data\train\subject-3\fall\3_right_falls\frame016.jpg,1,0.8381466269493103,1
.\data\train\subject-3\fall\3_right_falls\frame017.jpg,1,0.8134920001029968,1
.\data\train\subject-3\fall\3_right_falls\frame018.jpg,1,0.8244317770004272,1
.\data\train\subject-3\fall\3_right_falls\frame019.jpg,1,0.8141931295394897,1
.\data\train\subject-3\fall\3_right_falls\frame020.jpg,1,0.8130888342857361,1
.\data\train\subject-3\fall\3_right_falls\frame021.jpg,1,0.5757729411125183,1
.\data\train\subject-3\fall\3_right_falls\frame022.jpg,1,0.6883224844932556,1
.\data\train\subject-3\fall\3_right_falls\frame023.jpg,1,0.8324019312858582,1
.\data\train\subject-3\fall\3_right_falls\frame024.jpg,1,0.8307075500488281,1
.\data\train\subject-3\fall\3_right_falls\frame025.jpg,1,0.8309097290039062,1
.\data\train\subject-3\fall\3_right_falls\frame026.jpg,1,0.8290618062019348,1
.\data\train\subject-3\fall\3_right_falls\frame027.jpg,1,0.8278916478157043,1
.\data\train\subject-3\fall\3_right_falls\frame028.jpg,1,0.8599691987037659,1
.\data\train\subject-3\fall\3_right_falls\frame029.jpg,1,0.860863983631134,1
.\data\train\subject-3\fall\3_right_falls\frame030.jpg,1,0.8564978241920471,1
.\data\train\subject-3\fall\3_right_falls\frame031.jpg,1,0.8611968159675598,1
.\data\train\subject-3\fall\3_right_falls\frame032.jpg,1,0.8612040281295776,1
.\data\train\subject-3\fall\3_right_falls\frame033.jpg,1,0.8665258288383484,1
.\data\train\subject-3\fall\3_right_falls\frame034.jpg,1,0.858618974685669,1
.\data\train\subject-3\fall\3_right_falls\frame035.jpg,1,0.8566575050354004,1
.\data\train\subject-3\fall\3_right_falls\frame036.jpg,1,0.8561529517173767,1
.\data\train\subject-3\fall\3_right_falls\frame037.jpg,1,0.8522592782974243,1
.\data\train\subject-3\fall\3_right_falls\frame038.jpg,1,0.8489351272583008,1
.\data\train\subject-3\fall\3_right_falls\frame039.jpg,1,0.8488578200340271,1
.\data\train\subject-3\fall\3_right_falls\frame040.jpg,1,0.8502549529075623,1
.\data\train\subject-3\fall\3_right_falls\frame041.jpg,1,0.8481125235557556,1
.\data\train\subject-3\fall\3_right_falls\frame042.jpg,1,0.846386730670929,1
.\data\train\subject-3\fall\3_right_falls\frame043.jpg,1,0.8473209738731384,1
.\data\train\subject-3\fall\3_right_falls\frame044.jpg,1,0.8501013517379761,1
.\data\train\subject-3\fall\3_right_falls\frame045.jpg,1,0.8510149717330933,1
.\data\train\subject-3\fall\3_right_falls\frame046.jpg,1,0.8498713970184326,1
.\data\train\subject-3\fall\3_right_falls\frame047.jpg,1,0.8510628342628479,1
.\data\train\subject-3\fall\3_right_falls\frame048.jpg,1,0.8530882000923157,1
.\data\train\subject-3\fall\3_right_falls\frame049.jpg,1,0.8537253737449646,1
.\data\train\subject-3\fall\3_right_falls\frame050.jpg,1,0.8550978899002075,1
.\data\train\subject-3\fall\3_right_falls\frame051.jpg,1,0.8553111553192139,1
.\data\train\subject-3\fall\3_right_falls\frame052.jpg,1,0.8550758361816406,1
.\data\train\subject-3\fall\3_right_falls\frame053.jpg,1,0.8537178635597229,1
.\data\train\subject-3\fall\3_right_falls\frame054.jpg,1,0.8555434942245483,1
.\data\train\subject-3\fall\3_right_falls\frame055.jpg,1,0.8566175103187561,1
.\data\train\subject-3\fall\3_right_falls\frame056.jpg,1,0.8542701005935669,1
.\data\train\subject-3\fall\3_right_falls\frame057.jpg,1,0.8542391657829285,1
.\data\train\subject-3\fall\3_right_falls\frame058.jpg,1,0.8554791808128357,1
.\data\train\subject-3\fall\3_right_falls\frame059.jpg,1,0.8553681373596191,1
.\data\train\subject-3\fall\3_right_falls\frame060.jpg,1,0.8570640087127686,1
.\data\train\subject-3\fall\3_right_falls\frame061.jpg,1,0.8569329977035522,1
.\data\train\subject-3\fall\3_right_falls\frame062.jpg,1,0.8562937378883362,1
.\data\train\subject-3\fall\3_right_falls\frame063.jpg,1,0.8577693104743958,1
.\data\train\subject-3\fall\3_right_falls\frame064.jpg,1,0.8560739755630493,1
.\data\train\subject-3\fall\3_right_falls\frame065.jpg,1,0.8539502620697021,1
.\data\train\subject-3\fall\3_right_falls\frame066.jpg,1,0.8475945591926575,1
.\data\train\subject-3\fall\3_right_falls\frame067.jpg,1,0.8480746150016785,1
.\data\train\subject-3\fall\3_right_falls\frame068.jpg,1,0.8487561941146851,1
.\data\train\subject-3\fall\3_right_falls\frame069.jpg,1,0.8464170098304749,1
.\data\train\subject-3\fall\3_right_falls\frame070.jpg,1,0.8465949296951294,1
.\data\train\subject-3\fall\3_right_falls\frame071.jpg,1,0.8469163179397583,1
.\data\train\subject-3\fall\3_right_falls\frame072.jpg,1,0.8470930457115173,1
.\data\train\subject-3\fall\3_right_falls\frame073.jpg,1,0.8441318869590759,1
.\data\train\subject-3\fall\3_right_falls\frame074.jpg,1,0.847233235836029,1
.\data\train\subject-3\fall\3_right_falls\frame075.jpg,1,0.8499508500099182,1
.\data\train\subject-3\fall\3_right_falls\frame076.jpg,1,0.8483479022979736,1
.\data\train\subject-3\fall\3_right_falls\frame077.jpg,1,0.8516970872879028,1
.\data\train\subject-3\fall\3_right_falls\frame078.jpg,1,0.8475949168205261,1
.\data\train\subject-3\fall\3_right_falls\frame079.jpg,1,0.8509531021118164,1
.\data\train\subject-3\fall\3_right_falls\frame080.jpg,1,0.8437954187393188,1
.\data\train\subject-3\fall\3_right_falls\frame081.jpg,1,0.8459972143173218,1
.\data\train\subject-3\fall\3_right_falls\frame082.jpg,1,0.8456115126609802,1
.\data\train\subject-3\fall\3_right_falls\frame083.jpg,1,0.850347638130188,1
.\data\train\subject-3\fall\3_right_falls\frame084.jpg,1,0.8490549921989441,1
.\data\train\subject-3\fall\3_right_falls\frame085.jpg,1,0.8499712944030762,1
.\data\train\subject-3\fall\3_right_falls\frame086.jpg,1,0.8456516265869141,1
.\data\train\subject-3\fall\3_sitting_falls\frame001.jpg,1,0.292832612991333,1
.\data\train\subject-3\fall\3_sitting_falls\frame002.jpg,0,0.0,1
.\data\train\subject-3\fall\3_sitting_falls\frame003.jpg,1,0.2864165008068084,1
.\data\train\subject-3\fall\3_sitting_falls\frame004.jpg,0,0.0,1
.\data\train\subject-3\fall\3_sitting_falls\frame005.jpg,1,0.3644447922706604,1
.\data\train\subject-3\fall\3_sitting_falls\frame006.jpg,0,0.0,1
.\data\train\subject-3\fall\3_sitting_falls\frame007.jpg,1,0.5678691267967224,1
.\data\train\subject-3\fall\3_sitting_falls\frame008.jpg,1,0.6069571375846863,1
.\data\train\subject-3\fall\3_sitting_falls\frame009.jpg,1,0.6883296370506287,1
.\data\train\subject-3\fall\3_sitting_falls\frame010.jpg,1,0.7744824290275574,1
.\data\train\subject-3\fall\3_sitting_falls\frame011.jpg,1,0.8203280568122864,1
.\data\train\subject-3\fall\3_sitting_falls\frame012.jpg,1,0.8603357076644897,1
.\data\train\subject-3\fall\3_sitting_falls\frame013.jpg,1,0.86468106508255,1
.\data\train\subject-3\fall\3_sitting_falls\frame014.jpg,1,0.8617184162139893,1
.\data\train\subject-3\fall\3_sitting_falls\frame015.jpg,1,0.7475634813308716,1
.\data\train\subject-3\fall\3_sitting_falls\frame016.jpg,1,0.8256970643997192,1
.\data\train\subject-3\fall\3_sitting_falls\frame017.jpg,1,0.7902032732963562,1
.\data\train\subject-3\fall\3_sitting_falls\frame018.jpg,1,0.827805757522583,1
.\data\train\subject-3\fall\3_sitting_falls\frame019.jpg,1,0.832745373249054,1
.\data\train\subject-3\fall\3_sitting_falls\frame020.jpg,1,0.7916003465652466,1
.\data\train\subject-3\fall\3_sitting_falls\frame021.jpg,1,0.728205680847168,1
.\data\train\subject-3\fall\3_sitting_falls\frame022.jpg,1,0.8114243745803833,1
.\data\train\subject-3\fall\3_sitting_falls\frame023.jpg,1,0.8209162354469299,1
.\data\train\subject-3\fall\3_sitting_falls\frame024.jpg,1,0.8345274925231934,1
.\data\train\subject-3\fall\3_sitting_falls\frame025.jpg,1,0.8272413611412048,1
.\data\train\subject-3\fall\3_sitting_falls\frame026.jpg,1,0.8225754499435425,1
.\data\train\subject-3\fall\3_sitting_falls\frame027.jpg,1,0.8252080082893372,1
.\data\train\subject-3\fall\3_sitting_falls\frame028.jpg,1,0.8506171703338623,1
.\data\train\subject-3\fall\3_sitting_falls\frame029.jpg,1,0.835729718208313,1
.\data\train\subject-3\fall\3_sitting_falls\frame030.jpg,1,0.822126567363739,1
.\data\train\subject-3\fall\3_sitting_falls\frame031.jpg,1,0.8229093551635742,1
.\data\train\subject-3\fall\3_sitting_falls\frame032.jpg,1,0.8269037008285522,1
.\data\train\subject-3\fall\3_sitting_falls\frame033.jpg,1,0.8307713270187378,1
.\data\train\subject-3\fall\3_sitting_falls\frame034.jpg,1,0.8343136310577393,1
.\data\train\subject-3\fall\3_sitting_falls\frame035.jpg,1,0.8341821432113647,1
.\data\train\subject-3\fall\3_sitting_falls\frame036.jpg,1,0.8364927172660828,1
.\data\train\subject-3\fall\3_sitting_falls\frame037.jpg,1,0.8407644033432007,1
.\data\train\subject-3\fall\3_sitting_falls\frame038.jpg,1,0.8371867537498474,1
.\data\train\subject-3\fall\3_sitting_falls\frame039.jpg,1,0.8391566872596741,1
.\data\train\subject-3\fall\3_sitting_falls\frame040.jpg,1,0.8378121852874756,1
.\data\train\subject-3\fall\3_sitting_falls\frame041.jpg,1,0.8367008566856384,1
.\data\train\subject-3\fall\3_sitting_falls\frame042.jpg,1,0.8412885665893555,1
.\data\train\subject-3\fall\3_sitting_falls\frame043.jpg,1,0.8403348326683044,1
.\data\train\subject-3\fall\3_sitting_falls\frame044.jpg,1,0.8469721078872681,1
.\data\train\subject-3\fall\3_sitting_falls\frame045.jpg,1,0.8419580459594727,1
.\data\train\subject-3\fall\3_sitting_falls\frame046.jpg,1,0.8431442379951477,1
.\data\train\subject-3\fall\3_sitting_falls\frame047.jpg,1,0.8444666862487793,1
.\data\train\subject-3\fall\3_sitting_falls\frame048.jpg,1,0.8418444395065308,1
.\data\train\subject-3\fall\3_sitting_falls\frame049.jpg,1,0.8419243097305298,1
.\data\train\subject-3\fall\3_sitting_falls\frame050.jpg,1,0.8414620161056519,1
.\data\train\subject-3\fall\3_sitting_falls\frame051.jpg,1,0.837791919708252,1
.\data\train\subject-3\fall\3_sitting_falls\frame052.jpg,1,0.8332643508911133,1
.\data\train\subject-3\fall\3_sitting_falls\frame053.jpg,1,0.8364219069480896,1
.\data\train\subject-3\fall\3_sitting_falls\frame054.jpg,1,0.8337279558181763,1
.\data\train\subject-3\fall\3_sitting_falls\frame055.jpg,1,0.8349507451057434,1
.\data\train\subject-3\fall\3_sitting_falls\frame056.jpg,1,0.8332119584083557,1
.\data\train\subject-3\fall\3_sitting_falls\frame057.jpg,1,0.8346710801124573,1
.\data\train\subject-3\fall\3_sitting_falls\frame058.jpg,1,0.8338296413421631,1
.\data\train\subject-3\fall\3_sitting_falls\frame059.jpg,1,0.8341574668884277,1
.\data\train\subject-3\fall\3_sitting_falls\frame060.jpg,1,0.8380690813064575,1
.\data\train\subject-3\fall\3_sitting_falls\frame061.jpg,1,0.8369225859642029,1
.\data\train\subject-3\fall\3_sitting_falls\frame062.jpg,1,0.8386552333831787,1
.\data\train\subject-3\fall\3_sitting_falls\frame063.jpg,1,0.8387028574943542,1
.\data\train\subject-3\fall\3_sitting_falls\frame064.jpg,1,0.837213933467865,1
.\data\train\subject-3\fall\3_sitting_falls\frame065.jpg,1,0.8361386656761169,1
.\data\train\subject-3\fall\3_sitting_falls\frame066.jpg,1,0.8405423164367676,1
.\data\train\subject-3\fall\3_sitting_falls\frame067.jpg,1,0.8408122658729553,1
.\data\train\subject-3\fall\3_sitting_falls\frame068.jpg,1,0.834509015083313,1
.\data\train\subject-3\fall\3_sitting_falls\frame069.jpg,1,0.8304346203804016,1
.\data\train\subject-3\fall\3_sitting_falls\frame070.jpg,1,0.8335110545158386,1
.\data\train\subject-3\fall\3_sitting_falls\frame071.jpg,1,0.8343477845191956,1
.\data\train\subject-3\fall\3_sitting_falls\frame072.jpg,1,0.8368440270423889,1
.\data\train\subject-3\fall\3_sitting_falls\frame073.jpg,1,0.8353291749954224,1
.\data\train\subject-3\fall\3_sitting_falls\frame074.jpg,1,0.8318644165992737,1
.\data\train\subject-3\fall\3_sitting_falls\frame075.jpg,1,0.8343551158905029,1
.\data\train\subject-3\fall\3_sitting_falls\frame076.jpg,1,0.8364781141281128,1
.\data\train\subject-3\fall\3_sitting_falls\frame077.jpg,1,0.839000403881073,1
.\data\train\subject-3\fall\3_sitting_falls\frame078.jpg,1,0.8405072689056396,1
.\data\train\subject-3\fall\3_sitting_falls\frame079.jpg,1,0.8421266674995422,1
.\data\train\subject-3\fall\3_sitting_falls\frame080.jpg,1,0.8431611061096191,1
.\data\train\subject-3\fall\3_sitting_falls\frame081.jpg,1,0.8459407091140747,1
.\data\train\subject-3\fall\3_standing_falls\frame001.jpg,0,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame002.jpg,0,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame003.jpg,0,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame004.jpg,0,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame005.jpg,0,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame006.jpg,1,0.4590036869049072,1
.\data\train\subject-3\fall\3_standing_falls\frame007.jpg,1,0.0,1
.\data\train\subject-3\fall\3_standing_falls\frame008.jpg,1,0.5350655317306519,1
.\data\train\subject-3\fall\3_standing_falls\frame009.jpg,1,0.8276470899581909,1
.\data\train\subject-3\fall\3_standing_falls\frame010.jpg,1,0.8384837508201599,1
.\data\train\subject-3\fall\3_standing_falls\frame011.jpg,1,0.8461735844612122,1
.\data\train\subject-3\fall\3_standing_falls\frame012.jpg,1,0.7109518647193909,1
.\data\train\subject-3\fall\3_standing_falls\frame013.jpg,1,0.7905540466308594,1
.\data\train\subject-3\fall\3_standing_falls\frame014.jpg,1,0.805756688117981,1
.\data\train\subject-3\fall\3_standing_falls\frame015.jpg,1,0.8341245651245117,1
.\data\train\subject-3\fall\3_standing_falls\frame016.jpg,1,0.8296023607254028,1
.\data\train\subject-3\fall\3_standing_falls\frame017.jpg,1,0.8336100578308105,1
.\data\train\subject-3\fall\3_standing_falls\frame018.jpg,1,0.841627836227417,1
.\data\train\subject-3\fall\3_standing_falls\frame019.jpg,1,0.8542268872261047,1
.\data\train\subject-3\fall\3_standing_falls\frame020.jpg,1,0.8519759178161621,1
.\data\train\subject-3\fall\3_standing_falls\frame021.jpg,1,0.8450475335121155,1
.\data\train\subject-3\fall\3_standing_falls\frame022.jpg,1,0.8356711864471436,1
.\data\train\subject-3\fall\3_standing_falls\frame023.jpg,1,0.8460233807563782,1
.\data\train\subject-3\fall\3_standing_falls\frame024.jpg,1,0.848495364189148,1
.\data\train\subject-3\fall\3_standing_falls\frame025.jpg,1,0.844984233379364,1
.\data\train\subject-3\fall\3_standing_falls\frame026.jpg,1,0.8408424854278564,1
.\data\train\subject-3\fall\3_standing_falls\frame027.jpg,1,0.8426842093467712,1
.\data\train\subject-3\fall\3_standing_falls\frame028.jpg,1,0.8422825932502747,1
.\data\train\subject-3\fall\3_standing_falls\frame029.jpg,1,0.8399271965026855,1
.\data\train\subject-3\fall\3_standing_falls\frame030.jpg,1,0.8436363935470581,1
.\data\train\subject-3\fall\3_standing_falls\frame031.jpg,1,0.8416244983673096,1
.\data\train\subject-3\fall\3_standing_falls\frame032.jpg,1,0.8420971632003784,1
.\data\train\subject-3\fall\3_standing_falls\frame033.jpg,1,0.8400631546974182,1
.\data\train\subject-3\fall\3_standing_falls\frame034.jpg,1,0.8369355201721191,1
.\data\train\subject-3\fall\3_standing_falls\frame035.jpg,1,0.8385409116744995,1
.\data\train\subject-3\fall\3_standing_falls\frame036.jpg,1,0.8365956544876099,1
.\data\train\subject-3\fall\3_standing_falls\frame037.jpg,1,0.8363029956817627,1
.\data\train\subject-3\fall\3_standing_falls\frame038.jpg,1,0.8376547694206238,1
.\data\train\subject-3\fall\3_standing_falls\frame039.jpg,1,0.8384342193603516,1
.\data\train\subject-3\fall\3_standing_falls\frame040.jpg,1,0.8344724178314209,1
.\data\train\subject-3\fall\3_standing_falls\frame041.jpg,1,0.8299193978309631,1
.\data\train\subject-3\fall\3_standing_falls\frame042.jpg,1,0.8323496580123901,1
.\data\train\subject-3\fall\3_standing_falls\frame043.jpg,1,0.8331894278526306,1
.\data\train\subject-3\fall\3_standing_falls\frame044.jpg,1,0.8321889638900757,1
.\data\train\subject-3\fall\3_standing_falls\frame045.jpg,1,0.830244779586792,1
.\data\train\subject-3\fall\3_standing_falls\frame046.jpg,1,0.8337932825088501,1
.\data\train\subject-3\fall\3_standing_falls\frame047.jpg,1,0.8359740972518921,1
.\data\train\subject-3\fall\3_standing_falls\frame048.jpg,1,0.8356876969337463,1
.\data\train\subject-3\fall\3_standing_falls\frame049.jpg,1,0.8357946872711182,1
.\data\train\subject-3\fall\3_standing_falls\frame050.jpg,1,0.8359509110450745,1
.\data\train\subject-3\fall\3_standing_falls\frame051.jpg,1,0.8354613184928894,1
.\data\train\subject-3\fall\3_standing_falls\frame052.jpg,1,0.8322175145149231,1
.\data\train\subject-3\fall\3_standing_falls\frame053.jpg,1,0.8325626850128174,1
.\data\train\subject-3\fall\3_standing_falls\frame054.jpg,1,0.8317766189575195,1
.\data\train\subject-3\fall\3_standing_falls\frame055.jpg,1,0.8308717012405396,1
.\data\train\subject-3\fall\3_standing_falls\frame056.jpg,1,0.8279191851615906,1
.\data\train\subject-3\fall\3_standing_falls\frame057.jpg,1,0.8269423842430115,1
.\data\train\subject-3\fall\3_standing_falls\frame058.jpg,1,0.8275251984596252,1
.\data\train\subject-3\fall\3_standing_falls\frame059.jpg,1,0.8261440396308899,1
.\data\train\subject-3\fall\3_standing_falls\frame060.jpg,1,0.8257576823234558,1
.\data\train\subject-3\fall\3_standing_falls\frame061.jpg,1,0.8281309008598328,1
.\data\train\subject-3\fall\3_standing_falls\frame062.jpg,1,0.8239901065826416,1
.\data\train\subject-3\fall\3_standing_falls\frame063.jpg,1,0.8250173330307007,1
.\data\train\subject-3\fall\3_standing_falls\frame064.jpg,1,0.824658215045929,1
.\data\train\subject-3\fall\3_standing_falls\frame065.jpg,1,0.8243100643157959,1
.\data\train\subject-3\fall\3_standing_falls\frame066.jpg,1,0.8257219791412354,1
.\data\train\subject-3\fall\3_standing_falls\frame067.jpg,1,0.8272473812103271,1
.\data\train\subject-3\fall\3_standing_falls\frame068.jpg,1,0.8282431960105896,1
.\data\train\subject-3\fall\3_standing_falls\frame069.jpg,1,0.8241199851036072,1
.\data\train\subject-3\fall\3_standing_falls\frame070.jpg,1,0.8260666131973267,1
.\data\train\subject-3\fall\3_standing_falls\frame071.jpg,1,0.8286481499671936,1
.\data\train\subject-3\fall\3_standing_falls\frame072.jpg,1,0.8266103267669678,1
.\data\train\subject-3\fall\3_standing_falls\frame073.jpg,1,0.8246802687644958,1
.\data\train\subject-3\fall\3_standing_falls\frame074.jpg,1,0.8253629803657532,1
.\data\train\subject-3\fall\3_standing_falls\frame075.jpg,1,0.8273823857307434,1
.\data\train\subject-3\fall\3_standing_falls\frame076.jpg,1,0.8282501697540283,1
.\data\train\subject-3\fall\3_standing_falls\frame077.jpg,1,0.8282589316368103,1
.\data\train\subject-3\fall\3_standing_falls\frame078.jpg,1,0.826069176197052,1
.\data\train\subject-3\fall\3_standing_falls\frame079.jpg,1,0.8278656601905823,1
.\data\train\subject-3\fall\3_standing_falls\frame080.jpg,1,0.8256557583808899,1
.\data\train\subject-3\fall\3_standing_falls\frame081.jpg,1,0.8221279382705688,1
.\data\train\subject-3\fall\3_standing_falls\frame082.jpg,1,0.8268633484840393,1
.\data\train\subject-3\fall\3_standing_falls\frame083.jpg,1,0.8256998658180237,1
.\data\train\subject-3\fall\3_standing_falls\frame084.jpg,1,0.8266531229019165,1
.\data\train\subject-3\fall\3_standing_falls\frame085.jpg,1,0.8268939852714539,1
.\data\train\subject-4\fall\4_backward_falls\frame001.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame002.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame003.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame004.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame005.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame006.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame007.jpg,0,0.0,1
.\data\train\subject-4\fall\4_backward_falls\frame008.jpg,1,0.6205428242683411,1
.\data\train\subject-4\fall\4_backward_falls\frame009.jpg,1,0.4818781316280365,1
.\data\train\subject-4\fall\4_backward_falls\frame010.jpg,1,0.510246217250824,1
.\data\train\subject-4\fall\4_backward_falls\frame011.jpg,1,0.606761634349823,1
.\data\train\subject-4\fall\4_backward_falls\frame012.jpg,1,0.6757702827453613,1
.\data\train\subject-4\fall\4_backward_falls\frame013.jpg,1,0.7652601599693298,1
.\data\train\subject-4\fall\4_backward_falls\frame014.jpg,1,0.7869377136230469,1
.\data\train\subject-4\fall\4_backward_falls\frame015.jpg,1,0.8507922887802124,1
.\data\train\subject-4\fall\4_backward_falls\frame016.jpg,1,0.861395001411438,1
.\data\train\subject-4\fall\4_backward_falls\frame017.jpg,1,0.86711585521698,1
.\data\train\subject-4\fall\4_backward_falls\frame018.jpg,1,0.8639519810676575,1
.\data\train\subject-4\fall\4_backward_falls\frame019.jpg,1,0.8609869480133057,1
.\data\train\subject-4\fall\4_backward_falls\frame020.jpg,1,0.8617702722549438,1
.\data\train\subject-4\fall\4_backward_falls\frame021.jpg,1,0.844746470451355,1
.\data\train\subject-4\fall\4_backward_falls\frame022.jpg,1,0.8435400128364563,1
.\data\train\subject-4\fall\4_backward_falls\frame023.jpg,1,0.848615825176239,1
.\data\train\subject-4\fall\4_backward_falls\frame024.jpg,1,0.8622426390647888,1
